addressbook_id,description,image1,showhotel,image2,image3,image4,starcategories_id,cuisine,bars,restaurants,checkout,accessrail,accessair,accessbus,advantage,logo,rooms,ac,roomfacility,otherfacility,services,creditcards,fhra,WebWriteUp1,WebWriteUp2,url,Metatype,Descr,Keywords,organisation,address,city,postalcode,countries_id,phone,fax,pan,email,www,branch_cities_id,note,areacode,bank_addressbook_id,through_addressbook_id,mailto_addressbook_id,cities_id,states_id,currencies_id,web,company,taxno,IncludeInBalanceSheet,InvoiceTo_Addressbook_id,InvoiceOrderNo
2462,"This comfortable mid range hotel has an enviable location near the Gateway of India and the famous Taj Mahal Hotel. It overlooks the Mumbai harbour, and there is a magnificent unrestricted sea view from the breezy rooftop restaurant and bar. The rooms are compact, but well furnished, with good modern bathrooms. Colaba Causeway, the best known shopping centre in South Mumbai, is also nearby.",,,,,,3,,,,12:00,,,,,,50,,,,,"Visa & Mastercard",,"The Hotel Sea Palace is located on one of Mumbai's most exclusive promenades. It shares this sweep of road along the grey-brown Arabian Sea with such historical and architectural giants as the Gateway of India and the Taj Mahal Palace hotel. The hotel windows look out upon ferries, ships and barges in the waters, and tall trees and flowers that nod in the rhythm of the balmy sea breeze. 

The sunny rooms have been recently renovated and are further brightened by lime green and peach colour tones. Comfortable beds sit on light wooden floors, and the bathrooms are clean with modern facilities. With the sea on one side and the hotel's garden on the other, the rooms are well protected from the usual noise of Mumbai's street traffic.

The hotel's outdoor cafe is bordered by long branches of colourful bougainvillea and covered by a candy striped awning, and is a great place for a mid-day coffee or a light lunch. The indoor restaurant inside a respectable collection of wines and foods from all over the world - including the unrivalled specialities of Parsi cooking.

Many of Mumbai's attractions are a short walk away - the busy street bazaar of Colaba Causeway, the Chhatrapati Shivaji Museum - Mumbai's most important, as well as numerous art galleries. The residential buildings that neighbour the hotel hark back to the days of the British Raj and many still bear the original names and facades.",,sea-palace-hotel,"Sea Palace Hotel is situated on the sea front facing the Mumbai harbour with a magnificent unrestricted sea view. ","Sea Palace Hotel in Mumbai - Travel in India | Travellers Palm","sea palace, hotel, mumbai, gateway, india, special places","Sea Palace Hotel","26, P.J.Ramchandani Marg
Near Gateway of India
Opposite Radio Club, Colaba",Mumbai,"400 001",200,"6112 8000",,,reservation@seapalacehotel.net,http://seapalacehotel.net/,,seapalacereservations@yahoo.co.in,022,,,,60,20,13,,,,1,,
2463,"Barefoot at Havelock, the only eco-hideaway in the Andaman Islands, is set amidst rainforest and tropical fruit trees behind a pristine 2 km white-sand stretch of the quirkily named Beach No. 7 at Havelock Island. 

It offers 18 beautifully designed cottages that are scattered over 7 acres of grounds, their hardwood walls and conical thatch roofs blending into the tropical foliage.",,,,,,,,,,11:00,,,,,,,,,,,,,"What makes Barefoot a unique eco-hideaway is the ""Barefoot Philosophy"" that believes in a minimal footprint on the environment. The resort maintains and lives up to this philosophy by using indigenous materials and energy sources, harvesting rainwater, and engaging local people as their staff. However, Barefoot offers basic comforts such as modern plumbing, air-conditioning or ceiling fans. 

The facilities at the resort include a Multi Cuisine Restaurant & Bar. Actvities available include Motor-cycle hire, Fishing, Kayak trips through mangrove creeks, Snorkelling or Diving the reefs, Camping on a deserted island, Yoga and Birdwatching. 

At Barefoot you're cut off from the rest of the world, with no television, newspapers, internet or (sometimes) telephone - bliss for some! Perfect, if you are looking for an unpretentious hideaway in one of the world's last undeveloped tropical islands.",,barefoot-at-havelock,"Barefoot at Havelock, the Andaman Islands' only eco-hideaway is set in rainforest and tropical fruit trees behind a pristine 2 km white-sand stretch of the quirkily named Beach No. 7 at Havelock Island. ","Barefoot at Havelock in Havelock Island - Travel in India | Travellers Palm","barefoot at Havelock, island, andaman nicobar, beach, diving, coral","Barefoot at Havelock","Beach No. 7
Radhanagar Village","Havelock Island",,200,282151,,,,,,,03192,,2464,,521,1,13,,,,1,,
2466,"In a spectacular location, overlooking the Betwa River and the monuments and palaces of Orchha, this old fashioned resort has comfortable rooms, a large swimming pool, and a garden area which also boasts tented accommodation. ",,,,,,,,,,,,,,,,,,,,,"All Major credit card accepted",,,,orchha-resort,,"Orchha Resort in Orchha - Travel in India | Travellers Palm",,"Orchha Resort","Distt. Tikamgarh",Orchha,,200,,,,"info@colleaguetours.in
reservations@colleaguetours.in",,,,,,2136,,312,21,13,,,,1,,
2467,"TSG Emerald View is one of the best budget hotels in Port Blair. 

It offers 19 well-appointed air-conditioned rooms with ensuite bathroom, and facilities such as a television, mini bar, and tea and coffee maker. The rooms do not have any interesting views but they offer excellent value for money.

TGS Emerald View has a multi cuisine restaurant and bar, a roof top restaurant and an air conditioned bar.",,,,,,,,,,,,,,,,,,,,,,,"This budget hotel has nineteen well furnished rooms that come with amenities like cable TV, telephone, in room safe, AC and room service. The Hotel TSG Emerald View boasts of a multi cuisine restaurant which has a wide range of options to choose from -- Chinese, Continental and Indian. The roof top restaurant of the hotel is the best place to sit and enjoy a meal under the starry sky with the view of the sea. This restaurant serves good traditional Indian cousine as well as sea food. The bar of the restaurant is well stocked with a variety of liquor. 

Please note however, that Port Blair being a small town, hotels do not necessarily match up to the service standards and room quality as in other cities or towns of India.",,tsg-emerald-view,"TSG Emerald View is one of the best budget hotels in Port Blair.","TSG Emerald View in Port Blair - Travel in India | Travellers Palm","tsg emerald view, port blair, hotel, andaman nicobar","TSG Emerald View","25 Maulana Azad Road 
Phoenix Bay 

","Port Blair","744 102",200,"242 799",,,tsg_hotel@rediffmail.com,andamantsghotels.com,,,03192,,2464,,174,1,13,,,,1,,
2468,,,,,,,,,,,,,,,,,,,,,,,,,,hotel-president,,"Hotel President in Jamnagar - Travel in India | Travellers Palm",,"Hotel President","Teen Batti",Jamnagar,"361 001",200,"255 8491",,,info@hotelpresident.in,www.hotelpresident.in,,,0288,,626,,186,11,13,,,,1,,
2469,,,,,,,,,,,,,,,,,,,,,,,,,,hotel-dwarka-residency,,"Hotel Dwarka Residency in Dwarka - Travel in India | Travellers Palm",,"Hotel Dwarka Residency","Near Iskon Gate",Dwarka,"361 335",200,"235 032","235 033",,info@dwarkaresidency.com,www.hoteldwarkaresidency.com,,,0292,,626,,122,11,13,,,,1,,
2470,,,,,,,,,,,,,,,,,,,,,,,,,,hotel-harmony-1,,"Hotel Harmony in Porbandar - Travel in India | Travellers Palm",,"Hotel Harmony","Old Fuwara, M. G. Road",Porbandar,"360 575",200,"2244230, 2244231",2244229,,info@hotelharmony.in,www.hotelharmony.in,,,0286,,626,,328,11,13,,,,1,,
2471,,,,,,,,,,,,,,,,,,,,,,,,,,hotel-indraprasht,,"Hotel Indraprasht in Porbandar - Travel in India | Travellers Palm",,"Hotel Indraprasht","Opp. Swaminarayan Temple
S.T.CrossRoad",Porbandar,"360 575",200,"224 2681,224 2682,225 1712","221 3778",,hotelindraprasth@hotmail.com,www.hotelindraprasth.biz,,,0286,,626,,328,11,13,,,,1,,
2472,,,,,,,,,,,,,,,,,,,,,,,,,,safari-hotel-resort,,"Safari Hotel & Resort in Somnath - Travel in India | Travellers Palm",,"Safari Hotel & Resort","Veraval-Kodinar Highway,
Nr. Somnath Bye Pass",Somnath,,200,"232355, 232812,",,,safari_resorts@yahoo.com,www.safariresortsomnath.com,,,02876,,626,,383,,13,,,,1,,
2473,,,,,,,,,,,,,,,,,,,,,,,,,,hotel-vishala,,"Hotel Vishala in Junagadh - Travel in India | Travellers Palm",,"Hotel Vishala","3rd, Floor, Dhara Complex
Opp S.T. Road",Junagadh,,200,2631599,2633106,,hotelvishala@gmail.com,www.hotelvishala.com,,,0285,,626,,196,11,13,,,,1,,
2474,,,,,,,,,,,,,,,,,,,,,,,,,,bhavani-villa,,"Bhavani Villa in Danta - Travel in India | Travellers Palm",,"Bhavani Villa","Danta
Bhavangadh
Dist. Banaskantha",Danta,"385 120",200,"278 705","278 759",,"bhavanivilladanta@yahoo.co.in
",www.bhavanivilladanta.com,,,02749,,626,,522,11,13,,,,1,,
2476,"Conveniently located adjacent to the SMS Function Centre and Rambagh Palace, this boutique, 21-room business and leisure hotel is located in close proximity to business areas, shopping areas and the seat of Government. 

The hotel offers spacious guest rooms and quality services at an excellent value.",,,,,,,,,,,,,,,,,,,,,,,,,sms-hotel,,"SMS Hotel in Jaipur - Travel in India | Travellers Palm",,"SMS Hotel","Sawai Ram Singh Road
Opp. Reserve Bank of India",Jaipur,"302 005",200,"511 1919","511 8948",,sms.jaipur@tajhotels.com,"http://www.tajhotels.com/Leisure/SMS%20Hotel,JAIPUR/default.htm",,,0141,,,,176,27,13,,,,1,,
2477,,,,,,,,,,,,,,,,,,,,,,,,,,hotel-airport-international,,"Hotel Airport International in Mumbai - Travel in India | Travellers Palm",,"Hotel Airport International","Nehru Road
Ville Parle (East)
",Mumbai,"400 099",200,"2618 2222","2618 3333",,"hotelairport@gmail.com
reservations@hotelairportinternational.com",www.hotelairportinternational.com,,,022,,,,60,20,13,,,,1,,
2479,"Hotel Parle International is one of the best Three Star hotels in Mumbai - strategically located very close to Domestic airport & just ten minutes drive from the commerical / industrial & financial district of North Bombay such as Bandra - Kurla complex, Kalina, MIDC, Seepz, Andheri & the exhibitions ground at Goregaon & Juhu Beach area.For your accommodation in Mumbai, each of our 100 rooms is a statement in luxury & affordability.The elegant marble-floored rooms exude sophistication that is on par with the best in the Hospitality Industry along with round the clock coffee shop to satisfy your appetite for dining in Mumbai.",,,,,,,,,,,,,,,,,,,,,,,,,hotel-parle-international,,"Hotel Parle International in Mumbai - Travel in India | Travellers Palm",,"Hotel Parle International","B.N. Agarwal Complex
Opposite Vile Parle Station
Vile Parle (East)",Mumbai,"400 057",200,"2610 2122-24, 2610 2476","2612 8215",,info@hotelparleinternational.com,www.hotelparleinternational.com,,,022,,,,60,20,13,,,,1,,
2480,"One of Leh's older hotels, Lotus Hotel is smaller, and thus more peaceful, than most. It is tastefully furnished throughout, almost resembling an old English country house hotel. The main bazaar of Leh is just a short walk away. 

There are a variety of common areas to relax in - a flowering lawn out front, a closed TV lounge and a lounge with traditional floor seating. The rooms are old fashioned, but large and quite grand.",,,,,,,,,,,,,,,,,,,,,,,"The rooms face the yellow flowers of the front lawn or the boulder strewn hill at the back. Slatted wood covers the walls and thick carpets line the floors, traditional d�cor in a land where winter temperatures can drop to minus 30 degrees centigrade. Even though Leh is only open to visitors in the summer months, the Lotus Hotel's central heating comes as a reassurance.

In common with most hotels in Leh, the Lotus Hotel serves buffet meals, with a mix of Indian, Continental and Tibetan food, plus a few local Ladakhi dishes on occasion. Food is laid out in the mango walled dining room, replete with Buddhist motifs.

The floor seating with comfortable bolsters on the terrace makes for an especially attractive spot in which to relax and enjoy the breeze blowing in from the mountains. Walks to and from the hotel mostly involve a 10 minute uphill climb.",,lotus-hotel,"A tastefully furnished hotel set against the backdrop of a rocky hill, the Lotus Hotel is set apart from the main bazaar of Leh. ","Lotus Hotel in Leh - Travel in India | Travellers Palm","lotus hotel, leh, ladakh, indus valley, special places","Lotus Hotel",Karzoo,Leh,,200,"250 265",,,,,,,01982,,199,,169,14,13,,,,1,,
2481,,,,,,,,,,,,,,,,,,,,,,,,,,hotel-greenpark,,"Hotel Greenpark in Pune - Travel in India | Travellers Palm",,"Hotel Greenpark","Baner Road",Pune,"411 045",200,"2588 6265, 4078 8886-9",,,,www.hotelgreenparkpune.com,,,020,,,,335,20,13,,,,1,,
2482,"Located in the heart of Bangalore, this heritage cottage dating back to 1915 has been lovingly restored to include modern facilities, whilst retaining the historic atmosphere.

Set in the middle of a lush green garden in a quiet lane in the heart of Bangalore, Casa Piccola Cottage offers 15 rooms on bed and breakfast basis. Breakfast in the pergola beside the immaculate lawn is a treat. 

",,,,,,,,,,,,,,,,,,,,,,,"Casa Piccola provides a wonderfully tranquil sanctuary from the busy city of Bangalore. Conveniently located in the heart of Bangalore city, the hotel is a good base for visits to the city market, the palaces, temples, shopping centres and good restaurants.

The heritage cottage offers comfortable accommodation at a moderate price, and the Indo/French owners are happy to give advice on how to make the most of your stay in this exciting city.

",,casa-piccola-cottage,"Located in the heart of Bangalore, this  heritage cottage dating back to 1915 has been lovingly restored to include modern facilities, whilst retaining the historic atmosphere.","Casa Piccola Cottage in Bangalore - Travel in India | Travellers Palm","casa piccola cottages, bangalore, heritage hotel, karnataka, special places","Casa Piccola Cottage","2, Clapham Street
Richmond Road
Adjacent to Richmond Town Post Office",Bangalore,"560 025",200,"2299 0337, 4114 5354, 2227 0754","4114 5887",,"casapiccola@vsnl.net
bkoberoi@gmail.com
casacottage@gmail.com
casacottage@gmail.com",www.casapiccola.com,,,080,,,,58,15,13,,,,1,,
